user_id,total_questions,total_correct_solutions,number_algebra_mistakes,number_trigonometry_mistakes,number_reading_mistakes,number_working_with_formulas_mistakes,course_recommend
9722,10,0,0,0,15,0,Курс по улучшению внимательности
9723,38,3,18,9,0,11,"Курс по олимпиадной геометрии, Курс по алгебре"
9724,18,14,0,0,4,0,Курс по улучшению внимательности
9725,41,36,5,0,0,0,Sleep and recover more. You are best!
9726,40,16,2,0,18,0,Курс по улучшению внимательности
9727,21,7,0,18,1,2,Курс по тригонометрии
9728,23,6,7,1,9,12,"Курс по олимпиадной геометрии, Курс по улучшению внимательности, Курс по логическому мышлению и математике для начинающих"
9729,12,2,5,1,4,2,Курс по улучшению внимательности
9730,27,17,2,6,4,1,"Курс по олимпиадной алгебре, Курс по тригонометрии, Курс по улучшению внимательности"
9731,43,2,10,77,0,1,Курс по тригонометрии
9732,6,4,0,2,1,0,"Курс по тригонометрии, Курс по улучшению внимательности"
9733,1,1,0,0,0,0,Sleep and recover more. You are best!
9734,6,5,0,0,1,0,Курс по улучшению внимательности
9735,42,26,9,4,0,0,Sleep and recover more. You are best!
9736,10,1,3,3,3,3,Курс по улучшению внимательности
9737,24,23,1,0,0,0,Курс по олимпиадной алгебре
9738,29,2,1,31,1,7,Курс по тригонометрии
9739,6,4,0,0,2,0,Курс по улучшению внимательности
9740,50,8,0,50,0,31,"Курс по тригонометрии, Курс по логическому мышлению и математике для начинающих"
9741,48,41,3,5,1,1,"Курс по олимпиадной алгебре, Курс по тригонометрии"
9742,11,4,0,1,9,1,Курс по улучшению внимательности
9743,37,7,0,47,9,1,Курс по тригонометрии
9744,21,8,9,0,0,5,Курс по алгебре
9745,48,46,0,0,1,2,Sleep and recover more. You are best!
9746,38,1,0,10,0,28,"Курс по олимпиадной геометрии, Курс по логическому мышлению и математике для начинающих"
9747,12,2,0,0,0,19,Курс по логическому мышлению и математике для начинающих
9748,16,13,3,0,0,0,Sleep and recover more. You are best!
9749,11,10,0,0,0,1,Sleep and recover more. You are best!
9750,11,1,9,0,0,1,Курс по алгебре
9751,8,7,1,0,0,0,Sleep and recover more. You are best!
9752,18,10,1,3,7,2,"Курс по олимпиадной геометрии, Курс по улучшению внимательности"
9753,7,6,1,0,0,0,Sleep and recover more. You are best!
9754,20,19,0,0,1,0,Sleep and recover more. You are best!
9755,45,3,5,9,24,47,"Курс по олимпиадной геометрии, Курс по улучшению внимательности, Курс по логическому мышлению и математике для начинающих"
9756,2,2,0,0,0,0,Sleep and recover more. You are best!
9757,21,9,4,8,0,9,"Курс по тригонометрии, Курс по логическому мышлению и математике для начинающих"
9758,39,3,17,16,7,5,Sleep and recover more. You are best!
9759,32,1,0,0,10,18,"Курс по улучшению внимательности, Курс по логическому мышлению и математике для начинающих"
9760,50,16,4,9,37,8,"Курс по олимпиадной геометрии, Курс по улучшению внимательности"
9761,13,4,0,2,1,8,Курс по логическому мышлению и математике для начинающих
9762,42,19,39,4,0,3,"Курс по олимпиадной геометрии, Курс по алгебре"
9763,46,1,1,18,40,20,"Курс по олимпиадной геометрии, Курс по улучшению внимательности, Курс по логическому мышлению и математике для начинающих"
9764,9,6,5,0,0,0,Sleep and recover more. You are best!
9765,43,14,0,1,0,28,Курс по логическому мышлению и математике для начинающих
9766,12,7,0,0,4,0,Курс по улучшению внимательности
